cycle,state,county_fips,county_name,date,days_to_election,ballots_total,ballots_new,mail_returned,inperson,party_dem,party_rep,party_oth,party_npa,source_tier,source_name,retrieved_at
2020,PA,42001,Adams County,2020-09-25,39,3,3,3,,2,0,0,1,1,pa-dos,2026-09-07T21:55:50+00:00
2020,PA,42001,Adams County,2020-09-26,38,3,0,3,,2,0,0,1,1,pa-dos,2026-09-07T21:55:50+00:00
2020,PA,42001,Adams County,2020-09-27,37,3,0,3,,2,0,0,1,1,pa-dos,2026-09-07T21:55:50+00:00
2020,PA,42001,Adams County,2020-09-28,36,3,0,3,,2,0,0,1,1,pa-dos,2026-09-07T21:55:50+00:00
2020,PA,42001,Adams County,2020-09-29,35,12,9,12,,7,1,0,3,1,pa-dos,2026-09-07T21:55:50+00:00
2020,PA,42001,Adams County,2020-09-30,34,15,3,15,,9,2,0,3,1,pa-dos,2026-09-07T21:55:50+00:00
2020,PA,42001,Adams County,2020-10-01,33,26,11,26,,11,8,0,6,1,pa-dos,2026-09-07T21:55:50+00:00
2020,PA,42001,Adams County,2020-10-02,32,30,4,30,,12,10,0,7,1,pa-dos,2026-09-07T21:55:50+00:00
2020,PA,42001,Adams County,2020-10-03,31,30,0,30,,12,10,0,7,1,pa-dos,2026-09-07T21:55:50+00:00
2020,PA,42001,Adams County,2020-10-04,30,30,0,30,,12,10,0,7,1,pa-dos,2026-09-07T21:55:50+00:00
2020,PA,42001,Adams County,2020-10-05,29,228,198,228,,165,40,1,21,1,pa-dos,2026-09-07T21:55:50+00:00
2020,PA,42001,Adams County,2020-10-06,28,469,241,469,,354,83,1,30,1,pa-dos,2026-09-07T21:55:50+00:00
2020,PA,42001,Adams County,2020-10-07,27,1226,757,1226,,814,330,4,77,1,pa-dos,2026-09-07T21:55:50+00:00
2020,PA,42001,Adams County,2020-10-08,26,1762,536,1762,,1178,477,5,101,1,pa-dos,2026-09-07T21:55:50+00:00
2020,PA,42001,Adams County,2020-10-09,25,2688,926,2688,,1769,748,9,160,1,pa-dos,2026-09-07T21:55:50+00:00
2020,PA,42001,Adams County,2020-10-10,24,2690,2,2690,,1771,748,9,160,1,pa-dos,2026-09-07T21:55:50+00:00
2020,PA,42001,Adams County,2020-10-11,23,2690,0,2690,,1771,748,9,160,1,pa-dos,2026-09-07T21:55:50+00:00
2020,PA,42001,Adams County,2020-10-12,22,3354,664,3354,,2128,1028,11,185,1,pa-dos,2026-09-07T21:55:50+00:00
2020,PA,42001,Adams County,2020-10-13,21,3461,107,3461,,2182,1059,14,204,1,pa-dos,2026-09-07T21:55:50+00:00
2020,PA,42001,Adams County,2020-10-14,20,5574,2113,5574,,3429,1735,24,384,1,pa-dos,2026-09-07T21:55:50+00:00
2020,PA,42001,Adams County,2020-10-15,19,5747,173,5747,,3524,1791,26,404,1,pa-dos,2026-09-07T21:55:50+00:00
2020,PA,42001,Adams County,2020-10-16,18,7289,1542,7289,,4339,2351,39,557,1,pa-dos,2026-09-07T21:55:50+00:00
2020,PA,42001,Adams County,2020-10-17,17,7589,300,7589,,4526,2422,40,598,1,pa-dos,2026-09-07T21:55:50+00:00
2020,PA,42001,Adams County,2020-10-18,16,7589,0,7589,,4526,2422,40,598,1,pa-dos,2026-09-07T21:55:50+00:00
2020,PA,42001,Adams County,2020-10-19,15,9286,1697,9286,,5309,3113,54,806,1,pa-dos,2026-09-07T21:55:50+00:00
